month,atoll_code,atoll_label,establishment_type,amount_mvr
2020-02-01,ADh,Adh.,Guesthouse,221466.46
2020-03-01,ADh,Adh.,Resorts,8350666.74
2020-03-01,ADh,Adh.,Guesthouse,336922.55
2020-04-01,ADh,Adh.,Resorts,2050430.28
2020-04-01,ADh,Adh.,Guesthouse,72552.00
2020-05-01,ADh,Adh.,Resorts,451952.64
2020-05-01,ADh,Adh.,Guesthouse,27740.16
2020-06-01,ADh,Adh.,Resorts,307597.68
2020-06-01,ADh,Adh.,Guesthouse,368.16
2020-07-01,ADh,Adh.,Resorts,376350.42
2020-07-01,ADh,Adh.,Guesthouse,33410.52
2020-08-01,ADh,Adh.,Resorts,471723.56
2020-08-01,ADh,Adh.,Guesthouse,29170.65
2020-09-01,ADh,Adh.,Resorts,194118.00
2020-09-01,ADh,Adh.,Guesthouse,44266.62
2020-10-01,ADh,Adh.,Resorts,454355.46
2020-11-01,ADh,Adh.,Resorts,980669.81
2020-11-01,ADh,Adh.,Guesthouse,18865.92
2020-12-01,ADh,Adh.,Resorts,1668737.70
2020-12-01,ADh,Adh.,Hotels,45221.10
2020-12-01,ADh,Adh.,Guesthouse,17473.88
2021-01-01,ADh,Adh.,Resorts,5427101.07
2021-01-01,ADh,Adh.,Hotels,57466.80
2021-01-01,ADh,Adh.,Guesthouse,116281.76
2021-02-01,ADh,Adh.,Resorts,5617817.30
2021-02-01,ADh,Adh.,Hotels,76552.80
2021-02-01,ADh,Adh.,Guesthouse,93925.35
2021-03-01,ADh,Adh.,Resorts,6733946.30
2021-03-01,ADh,Adh.,Hotels,174345.30
2021-03-01,ADh,Adh.,Guesthouse,153233.31
2021-04-01,ADh,Adh.,Resorts,6472654.38
2021-04-01,ADh,Adh.,Guesthouse,111575.03
2021-05-01,ADh,Adh.,Resorts,3530092.80
2021-05-01,ADh,Adh.,Guesthouse,153191.97
2021-06-01,ADh,Adh.,Resorts,19403031.74
2021-06-01,ADh,Adh.,Guesthouse,42734.64
2021-07-01,ADh,Adh.,Resorts,2020042.63
2021-07-01,ADh,Adh.,Hotels,16438.36
2021-07-01,ADh,Adh.,Guesthouse,16291.68
2021-08-01,ADh,Adh.,Resorts,10207289.46
2021-08-01,ADh,Adh.,Hotels,356277.54
2021-08-01,ADh,Adh.,Guesthouse,105593.67
2021-09-01,ADh,Adh.,Resorts,7223242.44
2021-09-01,ADh,Adh.,Hotels,149058.16
2021-09-01,ADh,Adh.,Guesthouse,239513.37
2021-10-01,ADh,Adh.,Resorts,5212448.10
2021-10-01,ADh,Adh.,Guesthouse,206084.44
2021-11-01,ADh,Adh.,Resorts,7768839.40
2021-11-01,ADh,Adh.,Hotels,181094.40
2021-11-01,ADh,Adh.,Guesthouse,138511.39
2021-12-01,ADh,Adh.,Resorts,7884494.64
2021-12-01,ADh,Adh.,Hotels,334749.48
2021-12-01,ADh,Adh.,Guesthouse,217143.38
2022-01-01,ADh,Adh.,Resorts,8967300.36
2022-01-01,ADh,Adh.,Hotels,249940.62
2022-01-01,ADh,Adh.,Guesthouse,305136.00
2022-02-01,ADh,Adh.,Resorts,7220015.34
2022-02-01,ADh,Adh.,Hotels,155741.10
2022-02-01,ADh,Adh.,Guesthouse,198898.71
2022-03-01,ADh,Adh.,Resorts,6121716.52
2022-03-01,ADh,Adh.,Guesthouse,150782.76
2022-04-01,ADh,Adh.,Resorts,6030103.44
2022-04-01,ADh,Adh.,Guesthouse,187452.33
2022-05-01,ADh,Adh.,Resorts,9970566.24
2022-05-01,ADh,Adh.,Guesthouse,211835.25
2022-06-01,ADh,Adh.,Resorts,7389727.15
2022-06-01,ADh,Adh.,Hotels,161986.80
2022-06-01,ADh,Adh.,Guesthouse,107116.59
2022-07-01,ADh,Adh.,Resorts,6459166.08
2022-07-01,ADh,Adh.,Hotels,161707.92
2022-07-01,ADh,Adh.,Guesthouse,159436.59
2022-08-01,ADh,Adh.,Resorts,5191524.48
2022-08-01,ADh,Adh.,Hotels,72637.13
2022-08-01,ADh,Adh.,Guesthouse,170700.40
2022-09-01,ADh,Adh.,Resorts,5516787.42
2022-09-01,ADh,Adh.,Hotels,63691.17
2022-09-01,ADh,Adh.,Guesthouse,87240.57
2022-10-01,ADh,Adh.,Resorts,4248001.68
2022-10-01,ADh,Adh.,Hotels,55188.48
2022-10-01,ADh,Adh.,Guesthouse,49421.65
2022-11-01,ADh,Adh.,Resorts,4782558.58
2022-11-01,ADh,Adh.,Hotels,41195.52
2022-11-01,ADh,Adh.,Guesthouse,111514.63
2022-12-01,ADh,Adh.,Resorts,6260235.28
2022-12-01,ADh,Adh.,Hotels,206304.00
2022-12-01,ADh,Adh.,Guesthouse,186095.52
2023-01-01,ADh,Adh.,Resorts,11980022.34
2023-01-01,ADh,Adh.,Hotels,146604.60
2023-01-01,ADh,Adh.,Guesthouse,348560.25
2023-02-01,ADh,Adh.,Resorts,6592224.52
2023-02-01,ADh,Adh.,Hotels,212566.80
2023-02-01,ADh,Adh.,Guesthouse,232283.70
2023-03-01,ADh,Adh.,Resorts,8824251.96
2023-03-01,ADh,Adh.,Hotels,208514.40
2023-03-01,ADh,Adh.,Guesthouse,577611.29
2023-04-01,ADh,Adh.,Resorts,6525502.98
2023-04-01,ADh,Adh.,Guesthouse,454044.95
2023-05-01,ADh,Adh.,Resorts,6616690.00
2023-05-01,ADh,Adh.,Guesthouse,338233.00
2023-06-01,ADh,Adh.,Resorts,3419458.20
2023-06-01,ADh,Adh.,Guesthouse,125810.55
2023-07-01,ADh,Adh.,Resorts,13521613.30
2023-07-01,ADh,Adh.,Guesthouse,223964.51
2023-08-01,ADh,Adh.,Resorts,4643434.32
2023-08-01,ADh,Adh.,Guesthouse,177891.27
2023-09-01,ADh,Adh.,Resorts,8237997.84
2023-09-01,ADh,Adh.,Guesthouse,78819.06
2023-10-01,ADh,Adh.,Resorts,8932456.56
2023-10-01,ADh,Adh.,Hotels,141999.30
2023-10-01,ADh,Adh.,Guesthouse,248580.41
2023-11-01,ADh,Adh.,Resorts,7241998.08
2023-11-01,ADh,Adh.,Hotels,260251.53
2023-11-01,ADh,Adh.,Guesthouse,164273.34
2023-12-01,ADh,Adh.,Resorts,5434223.71
2023-12-01,ADh,Adh.,Hotels,106836.00
2023-12-01,ADh,Adh.,Guesthouse,203201.72
2024-01-01,ADh,Adh.,Resorts,8455555.79
2024-01-01,ADh,Adh.,Hotels,290735.10
2024-01-01,ADh,Adh.,Guesthouse,559917.42
2024-02-01,ADh,Adh.,Resorts,9881216.30
2024-02-01,ADh,Adh.,Hotels,266950.80
2024-02-01,ADh,Adh.,Guesthouse,549477.04
2024-03-01,ADh,Adh.,Resorts,11288535.61
2024-03-01,ADh,Adh.,Hotels,192848.16
2024-03-01,ADh,Adh.,Guesthouse,543272.47
2024-03-01,ADh,Adh.,Vessels,2116.92
2024-04-01,ADh,Adh.,Resorts,7228639.32
2024-04-01,ADh,Adh.,Hotels,216071.46
2024-04-01,ADh,Adh.,Guesthouse,443354.55
2024-05-01,ADh,Adh.,Resorts,7365700.98
2024-05-01,ADh,Adh.,Guesthouse,511862.76
2024-06-01,ADh,Adh.,Resorts,4586298.30
2024-06-01,ADh,Adh.,Guesthouse,135172.05
2024-07-01,ADh,Adh.,Resorts,5362512.42
2024-07-01,ADh,Adh.,Hotels,179988.48
2024-07-01,ADh,Adh.,Guesthouse,126571.59
2024-08-01,ADh,Adh.,Resorts,7982101.31
2024-08-01,ADh,Adh.,Hotels,112326.24
2024-08-01,ADh,Adh.,Guesthouse,285423.60
2024-09-01,ADh,Adh.,Resorts,6570240.15
2024-09-01,ADh,Adh.,Hotels,177199.92
2024-09-01,ADh,Adh.,Guesthouse,239145.18
2024-10-01,ADh,Adh.,Resorts,8277331.47
2024-10-01,ADh,Adh.,Hotels,59670.00
2024-10-01,ADh,Adh.,Guesthouse,275792.44
2024-11-01,ADh,Adh.,Resorts,30219678.84
2024-11-01,ADh,Adh.,Guesthouse,2491691.48
2024-12-01,ADh,Adh.,Resorts,31998401.17
2024-12-01,ADh,Adh.,Guesthouse,5012724.65
2025-01-01,ADh,Adh.,Resorts,9490914.85
2025-01-01,ADh,Adh.,Hotels,258893.10
2025-01-01,ADh,Adh.,Guesthouse,722202.84
2025-02-01,ADh,Adh.,Resorts,8353047.90
2025-02-01,ADh,Adh.,Hotels,206488.20
2025-02-01,ADh,Adh.,Guesthouse,569945.53
2025-03-01,ADh,Adh.,Resorts,26808781.89
2025-03-01,ADh,Adh.,Guesthouse,1519013.03
2025-04-01,ADh,Adh.,Resorts,18711290.36
2025-04-01,ADh,Adh.,Hotels,433889.28
2025-04-01,ADh,Adh.,Guesthouse,1457954.67
2025-05-01,ADh,Adh.,Resorts,20616492.04
2025-05-01,ADh,Adh.,Guesthouse,786136.78
2025-06-01,ADh,Adh.,Resorts,14241791.60
2025-06-01,ADh,Adh.,Guesthouse,325190.74
2025-07-01,ADh,Adh.,Resorts,13672122.21
2025-07-01,ADh,Adh.,Guesthouse,437951.41
2025-08-01,ADh,Adh.,Resorts,15532987.44
2025-08-01,ADh,Adh.,Hotels,430190.93
2025-08-01,ADh,Adh.,Guesthouse,472569.01
2025-09-01,ADh,Adh.,Resorts,18654898.76
2025-09-01,ADh,Adh.,Hotels,280271.95
2025-09-01,ADh,Adh.,Guesthouse,517876.78
2025-10-01,ADh,Adh.,Resorts,15344332.10
2025-10-01,ADh,Adh.,Hotels,374090.43
2025-10-01,ADh,Adh.,Guesthouse,585715.40
2025-11-01,ADh,Adh.,Resorts,17085665.32
2025-11-01,ADh,Adh.,Hotels,159771.15
2025-11-01,ADh,Adh.,Guesthouse,838639.40
2025-12-01,ADh,Adh.,Resorts,19186435.68
2025-12-01,ADh,Adh.,Guesthouse,880733.13
2019-01-01,V,V.,Resorts,1250639.52
2019-01-01,V,V.,Guesthouse,274347.46
2019-02-01,V,V.,Resorts,1224868.32
2019-02-01,V,V.,Guesthouse,294702.72
2019-03-01,V,V.,Resorts,1116361.26
2019-03-01,V,V.,Guesthouse,416729.97
2019-04-01,V,V.,Resorts,1206141.60
2019-04-01,V,V.,Guesthouse,364521.21
2019-05-01,V,V.,Resorts,1116511.08
2019-05-01,V,V.,Guesthouse,256565.73
2019-06-01,V,V.,Resorts,747924.12
2019-06-01,V,V.,Guesthouse,110023.17
2019-07-01,V,V.,Resorts,791359.92
2019-07-01,V,V.,Guesthouse,58147.11
2019-08-01,V,V.,Resorts,783421.20
2019-08-01,V,V.,Guesthouse,115916.73
2019-09-01,V,V.,Resorts,922473.60
2019-09-01,V,V.,Guesthouse,124248.36
2019-10-01,V,V.,Resorts,928747.62
2019-10-01,V,V.,Guesthouse,140181.78
2019-11-01,V,V.,Resorts,1174031.52
2019-11-01,V,V.,Guesthouse,125783.46
2019-12-01,V,V.,Resorts,1546434.66
2019-12-01,V,V.,Guesthouse,112729.47
2020-01-01,V,V.,Resorts,1740165.12
2020-01-01,V,V.,Guesthouse,398576.40
2020-02-01,V,V.,Resorts,284118.78
2020-02-01,V,V.,Guesthouse,192289.89
2020-03-01,V,V.,Resorts,1301207.04
2020-03-01,V,V.,Guesthouse,206209.26
2020-04-01,V,V.,Resorts,1216377.36
2020-04-01,V,V.,Guesthouse,117654.12
2020-05-01,V,V.,Resorts,346521.60
2020-05-01,V,V.,Guesthouse,29019.18
2020-06-01,V,V.,Resorts,214085.04
2020-06-01,V,V.,Guesthouse,16751.28
2020-07-01,V,V.,Guesthouse,21663.30
2020-08-01,V,V.,Resorts,162262.62
2020-09-01,V,V.,Resorts,19106.88
2020-09-01,V,V.,Guesthouse,4920.09
2020-10-01,V,V.,Resorts,23944.14
2020-11-01,V,V.,Resorts,57692.16
2020-11-01,V,V.,Guesthouse,368.40
2020-12-01,V,V.,Resorts,57537.36
2020-12-01,V,V.,Guesthouse,56908.80
2021-01-01,V,V.,Resorts,357484.08
2021-01-01,V,V.,Guesthouse,75320.52
2021-02-01,V,V.,Resorts,585010.08
2021-02-01,V,V.,Guesthouse,34497.51
2021-03-01,V,V.,Resorts,557687.46
2021-03-01,V,V.,Guesthouse,57284.55
2021-04-01,V,V.,Resorts,513143.28
2021-04-01,V,V.,Guesthouse,41882.04
2021-05-01,V,V.,Resorts,367598.82
2021-05-01,V,V.,Guesthouse,53385.99
2021-06-01,V,V.,Resorts,397826.22
2021-06-01,V,V.,Guesthouse,81490.27
2021-07-01,V,V.,Resorts,262642.56
2021-07-01,V,V.,Guesthouse,6804.03
2021-08-01,V,V.,Resorts,765151.44
2021-08-01,V,V.,Guesthouse,45488.31
2021-09-01,V,V.,Resorts,1265642.04
2021-09-01,V,V.,Guesthouse,221713.77
2021-10-01,V,V.,Resorts,831072.66
2021-10-01,V,V.,Guesthouse,159659.61
2021-11-01,V,V.,Resorts,1081514.40
2021-11-01,V,V.,Guesthouse,31743.12
2021-12-01,V,V.,Resorts,1678450.62
2021-12-01,V,V.,Guesthouse,84447.57
2022-01-01,V,V.,Resorts,1765732.92
2022-01-01,V,V.,Guesthouse,149910.63
2022-02-01,V,V.,Resorts,1738760.94
2022-02-01,V,V.,Guesthouse,152034.81
2022-03-01,V,V.,Resorts,2959004.43
2022-03-01,V,V.,Guesthouse,130095.24
2022-04-01,V,V.,Resorts,1882497.24
2022-04-01,V,V.,Guesthouse,250545.90
2022-05-01,V,V.,Resorts,1797073.02
2022-05-01,V,V.,Guesthouse,136479.87
2022-06-01,V,V.,Resorts,1472167.50
2022-06-01,V,V.,Guesthouse,32207.64
2022-07-01,V,V.,Resorts,1211244.42
2022-07-01,V,V.,Guesthouse,36997.20
2022-08-01,V,V.,Resorts,1342278.54
2022-08-01,V,V.,Hotels,2115.54
2022-08-01,V,V.,Guesthouse,42540.33
2022-09-01,V,V.,Resorts,1632603.12
2022-09-01,V,V.,Hotels,8629.20
2022-09-01,V,V.,Guesthouse,132357.81
2022-10-01,V,V.,Resorts,1363912.74
2022-10-01,V,V.,Hotels,921.00
2022-10-01,V,V.,Guesthouse,13672.11
2022-11-01,V,V.,Resorts,1655773.80
2022-11-01,V,V.,Hotels,12885.60
2022-11-01,V,V.,Guesthouse,67589.85
2022-12-01,V,V.,Resorts,1844717.10
2022-12-01,V,V.,Hotels,15575.04
2022-12-01,V,V.,Guesthouse,289046.97
2023-01-01,V,V.,Resorts,1907604.00
2023-01-01,V,V.,Hotels,44706.60
2023-01-01,V,V.,Guesthouse,182047.35
2023-02-01,V,V.,Resorts,1873958.70
2023-02-01,V,V.,Guesthouse,293863.04
2023-03-01,V,V.,Resorts,2105929.98
2023-03-01,V,V.,Hotels,127973.88
2023-03-01,V,V.,Guesthouse,292932.39
2023-04-01,V,V.,Resorts,1997175.48
2023-04-01,V,V.,Guesthouse,434214.36
2023-05-01,V,V.,Resorts,1594047.00
2023-05-01,V,V.,Hotels,91813.00
2023-05-01,V,V.,Guesthouse,292019.00
2023-06-01,V,V.,Resorts,1211887.44
2023-06-01,V,V.,Hotels,3955.14
2023-06-01,V,V.,Guesthouse,82250.91
2023-07-01,V,V.,Resorts,1811537.22
2023-07-01,V,V.,Hotels,2396.16
2023-07-01,V,V.,Guesthouse,126490.80
2023-08-01,V,V.,Resorts,1302883.38
2023-08-01,V,V.,Hotels,13888.98
2023-08-01,V,V.,Guesthouse,145243.80
2023-09-01,V,V.,Resorts,1259627.88
2023-09-01,V,V.,Hotels,52118.64
2023-09-01,V,V.,Guesthouse,115185.75
2023-10-01,V,V.,Resorts,2105217.00
2023-10-01,V,V.,Hotels,17901.00
2023-10-01,V,V.,Guesthouse,190526.25
2023-11-01,V,V.,Resorts,1665750.00
2023-11-01,V,V.,Guesthouse,101202.92
2023-12-01,V,V.,Resorts,2073632.52
2023-12-01,V,V.,Hotels,146991.60
2023-12-01,V,V.,Guesthouse,220806.32
2024-01-01,V,V.,Resorts,2279565.54
2024-01-01,V,V.,Hotels,63783.72
2024-01-01,V,V.,Guesthouse,367884.73
2024-02-01,V,V.,Resorts,2312795.40
2024-02-01,V,V.,Hotels,121190.40
2024-02-01,V,V.,Guesthouse,305439.63
2024-03-01,V,V.,Resorts,2257495.74
2024-03-01,V,V.,Hotels,157517.58
2024-03-01,V,V.,Guesthouse,468355.71
2024-04-01,V,V.,Resorts,2225724.78
2024-04-01,V,V.,Hotels,162846.72
2024-04-01,V,V.,Guesthouse,400118.31
2024-05-01,V,V.,Resorts,1998433.14
2024-05-01,V,V.,Hotels,143391.60
2024-05-01,V,V.,Guesthouse,220427.76
2024-06-01,V,V.,Hotels,125726.64
2024-06-01,V,V.,Guesthouse,174273.99
2024-07-01,V,V.,Resorts,1569944.70
2024-07-01,V,V.,Hotels,76216.32
2024-07-01,V,V.,Guesthouse,128702.31
2024-08-01,V,V.,Resorts,1801115.94
2024-08-01,V,V.,Hotels,88842.24
2024-08-01,V,V.,Guesthouse,195373.11
2024-09-01,V,V.,Resorts,2031680.22
2024-09-01,V,V.,Hotels,171838.68
2024-09-01,V,V.,Guesthouse,234368.45
2024-10-01,V,V.,Resorts,1602676.74
2024-10-01,V,V.,Hotels,148654.08
2024-10-01,V,V.,Guesthouse,182466.87
2024-11-01,V,V.,Resorts,327448.80
2024-11-01,V,V.,Guesthouse,10794.22
2024-12-01,V,V.,Resorts,374906.88
2024-12-01,V,V.,Guesthouse,21089.71
2025-01-01,V,V.,Resorts,2139663.18
2025-01-01,V,V.,Hotels,160819.20
2025-01-01,V,V.,Guesthouse,495510.92
2025-02-01,V,V.,Resorts,2091885.48
2025-02-01,V,V.,Guesthouse,403586.37
2025-03-01,V,V.,Resorts,7600691.76
2025-03-01,V,V.,Hotels,902464.92
2025-03-01,V,V.,Guesthouse,1886329.32
2025-04-01,V,V.,Resorts,4633544.88
2025-04-01,V,V.,Hotels,428906.40
2025-04-01,V,V.,Guesthouse,946151.22
2025-05-01,V,V.,Resorts,4072619.64
2025-05-01,V,V.,Hotels,429745.20
2025-05-01,V,V.,Guesthouse,623621.40
2025-06-01,V,V.,Resorts,2768444.40
2025-06-01,V,V.,Hotels,220036.92
2025-06-01,V,V.,Guesthouse,370400.76
2025-07-01,V,V.,Resorts,3252138.30
2025-07-01,V,V.,Hotels,239772.00
2025-07-01,V,V.,Guesthouse,271677.24
2025-08-01,V,V.,Resorts,3672384.84
2025-08-01,V,V.,Hotels,284775.36
2025-08-01,V,V.,Guesthouse,353243.40
2025-09-01,V,V.,Resorts,4328991.24
2025-09-01,V,V.,Hotels,301743.84
2025-09-01,V,V.,Guesthouse,434696.94
2025-10-01,V,V.,Resorts,4095505.57
2025-10-01,V,V.,Hotels,222434.64
2025-10-01,V,V.,Guesthouse,260964.12
2025-11-01,V,V.,Resorts,4238523.42
2025-11-01,V,V.,Hotels,354309.24
2025-11-01,V,V.,Guesthouse,623762.16
2025-12-01,V,V.,Resorts,5228950.85
2025-12-01,V,V.,Hotels,205835.04
2025-12-01,V,V.,Guesthouse,571982.94
2019-04-01,M,M.,Guesthouse,368.16
2019-05-01,M,M.,Guesthouse,921.60
2019-06-01,M,M.,Guesthouse,2582.16
2019-08-01,M,M.,Guesthouse,918.00
2019-09-01,M,M.,Guesthouse,1657.80
2019-10-01,M,M.,Guesthouse,1885.59
2019-12-01,M,M.,Guesthouse,2895.48
2020-01-01,M,M.,Resorts,147363.84
2020-02-01,M,M.,Resorts,213478.98
2020-02-01,M,M.,Guesthouse,737.28
2020-06-01,M,M.,Resorts,242157.24
2020-08-01,M,M.,Resorts,220437.72
2020-11-01,M,M.,Resorts,7188.48
2020-12-01,M,M.,Resorts,48352.50
2021-01-01,M,M.,Resorts,254490.60
2021-02-01,M,M.,Resorts,193169.76
2021-03-01,M,M.,Resorts,87978.66
2021-04-01,M,M.,Resorts,123352.56
2021-05-01,M,M.,Resorts,140821.20
2021-06-01,M,M.,Resorts,198438.24
2021-07-01,M,M.,Resorts,85303.50
2021-08-01,M,M.,Resorts,196947.84
2021-09-01,M,M.,Resorts,411602.88
2021-10-01,M,M.,Resorts,424396.80
2021-11-01,M,M.,Resorts,503050.20
2021-11-01,M,M.,Guesthouse,551.88
2021-12-01,M,M.,Resorts,520322.16
2022-01-01,M,M.,Resorts,807349.86
2022-02-01,M,M.,Resorts,700144.20
2022-03-01,M,M.,Resorts,2483699.40
2022-04-01,M,M.,Resorts,511098.12
2022-05-01,M,M.,Resorts,466773.12
2022-05-01,M,M.,Guesthouse,967.68
2022-06-01,M,M.,Resorts,481849.50
2022-06-01,M,M.,Guesthouse,782.85
2022-07-01,M,M.,Resorts,358621.44
2022-07-01,M,M.,Guesthouse,690.75
2022-08-01,M,M.,Resorts,468633.60
2022-09-01,M,M.,Resorts,498769.92
2022-09-01,M,M.,Guesthouse,4693.14
2022-10-01,M,M.,Resorts,1533722.61
2022-10-01,M,M.,Guesthouse,322.14
2022-11-01,M,M.,Resorts,452303.10
2022-12-01,M,M.,Resorts,502640.64
2023-01-01,M,M.,Resorts,458908.20
2023-02-01,M,M.,Resorts,1160552.28
2023-03-01,M,M.,Resorts,1165576.68
2023-04-01,M,M.,Resorts,735028.08
2023-05-01,M,M.,Resorts,719861.00
2023-05-01,M,M.,Guesthouse,691.00
2023-06-01,M,M.,Resorts,363397.72
2023-07-01,M,M.,Resorts,834888.18
2023-07-01,M,M.,Guesthouse,3225.60
2023-08-01,M,M.,Resorts,508907.52
2023-08-01,M,M.,Guesthouse,1925.28
2023-10-01,M,M.,Resorts,1357767.36
2023-10-01,M,M.,Guesthouse,6543.36
2023-11-01,M,M.,Resorts,647002.50
2023-12-01,M,M.,Resorts,635537.34
2023-12-01,M,M.,Guesthouse,4330.50
2024-01-01,M,M.,Resorts,687088.56
2024-01-01,M,M.,Guesthouse,46.11
2024-02-01,M,M.,Resorts,765668.16
2024-02-01,M,M.,Guesthouse,919.80
2024-03-01,M,M.,Resorts,820590.30
2024-03-01,M,M.,Guesthouse,230.55
2024-04-01,M,M.,Resorts,662971.32
2024-04-01,M,M.,Guesthouse,4498.20
2024-05-01,M,M.,Resorts,503907.00
2024-05-01,M,M.,Guesthouse,3730.05
2024-06-01,M,M.,Resorts,779302.68
2024-06-01,M,M.,Guesthouse,7036.47
2024-07-01,M,M.,Resorts,383427.36
2024-07-01,M,M.,Guesthouse,1566.72
2024-08-01,M,M.,Resorts,587796.48
2024-08-01,M,M.,Guesthouse,5295.75
2024-09-01,M,M.,Resorts,652862.82
2024-09-01,M,M.,Guesthouse,4190.91
2024-10-01,M,M.,Resorts,589792.32
2024-10-01,M,M.,Guesthouse,8530.35
2024-11-01,M,M.,Resorts,6010927.14
2024-11-01,M,M.,Guesthouse,230.55
2024-12-01,M,M.,Resorts,7364085.24
2024-12-01,M,M.,Guesthouse,2997.15
2025-01-01,M,M.,Resorts,679311.36
2025-01-01,M,M.,Guesthouse,230.40
2025-02-01,M,M.,Resorts,1711172.28
2025-03-01,M,M.,Resorts,1876930.56
2025-03-01,M,M.,Guesthouse,737.28
2025-04-01,M,M.,Resorts,1512823.44
2025-04-01,M,M.,Guesthouse,1291.08
2025-05-01,M,M.,Resorts,1384591.08
2025-05-01,M,M.,Guesthouse,14201.88
2025-06-01,M,M.,Resorts,1480315.44
2025-06-01,M,M.,Guesthouse,17337.36
2025-07-01,M,M.,Resorts,1451358.36
2025-07-01,M,M.,Guesthouse,12173.04
2025-08-01,M,M.,Resorts,1585815.12
2025-08-01,M,M.,Guesthouse,14294.10
2025-08-01,M,M.,Vessels,184.44
2025-09-01,M,M.,Resorts,1775307.96
2025-09-01,M,M.,Guesthouse,8392.02
2025-10-01,M,M.,Resorts,1682215.76
2025-10-01,M,M.,Guesthouse,7377.60
2025-11-01,M,M.,Resorts,1734658.20
2025-11-01,M,M.,Guesthouse,10789.74
2025-12-01,M,M.,Resorts,2316074.56
2025-12-01,M,M.,Guesthouse,4056.42
2019-01-01,F,F.,Guesthouse,30889.08
2019-03-01,F,F.,Guesthouse,28483.83
2019-04-01,F,F.,Guesthouse,28808.07
2019-05-01,F,F.,Guesthouse,6810.96
2019-06-01,F,F.,Guesthouse,12514.08
2019-07-01,F,F.,Guesthouse,11224.68
2019-08-01,F,F.,Guesthouse,6806.52
2019-09-01,F,F.,Guesthouse,18994.80
2019-10-01,F,F.,Guesthouse,33753.00
2019-11-01,F,F.,Guesthouse,644.70
2019-12-01,F,F.,Guesthouse,10464.99
2020-01-01,F,F.,Guesthouse,21058.56
2020-02-01,F,F.,Guesthouse,19304.58
2020-03-01,F,F.,Guesthouse,31227.21
2020-08-01,F,F.,Guesthouse,28522.53
2021-10-01,F,F.,Guesthouse,5806.08
2021-11-01,F,F.,Guesthouse,11318.64
2021-12-01,F,F.,Resorts,688592.88
2021-12-01,F,F.,Guesthouse,9622.62
2022-01-01,F,F.,Resorts,374880.66
2022-01-01,F,F.,Guesthouse,3536.61
2022-02-01,F,F.,Resorts,295096.32
2022-03-01,F,F.,Resorts,462408.96
2022-03-01,F,F.,Guesthouse,14428.20
2022-04-01,F,F.,Guesthouse,7823.40
2022-05-01,F,F.,Resorts,4613529.60
2022-05-01,F,F.,Guesthouse,3360.45
2022-06-01,F,F.,Guesthouse,1567.74
2022-07-01,F,F.,Guesthouse,4929.51
2022-08-01,F,F.,Guesthouse,8147.76
2022-10-01,F,F.,Resorts,1752219.00
2022-10-01,F,F.,Guesthouse,8366.04
2022-11-01,F,F.,Resorts,913724.72
2022-11-01,F,F.,Guesthouse,4193.28
2022-12-01,F,F.,Guesthouse,2899.26
2023-01-01,F,F.,Guesthouse,10459.08
2023-02-01,F,F.,Resorts,541824.30
2023-03-01,F,F.,Resorts,1013129.04
2023-03-01,F,F.,Guesthouse,39917.40
2023-04-01,F,F.,Resorts,230200.00
2023-04-01,F,F.,Guesthouse,12839.28
2023-05-01,F,F.,Resorts,152900.00
2023-05-01,F,F.,Guesthouse,3028.00
2023-07-01,F,F.,Guesthouse,3822.75
2023-08-01,F,F.,Guesthouse,4316.10
2023-09-01,F,F.,Guesthouse,10793.76
2023-10-01,F,F.,Guesthouse,9941.40
2023-11-01,F,F.,Guesthouse,18874.20
2023-12-01,F,F.,Guesthouse,737.28
2024-01-01,F,F.,Guesthouse,21250.05
2024-02-01,F,F.,Guesthouse,52029.54
2024-03-01,F,F.,Guesthouse,2578.56
2024-04-01,F,F.,Guesthouse,33822.72
2024-05-01,F,F.,Guesthouse,8088.84
2024-07-01,F,F.,Guesthouse,641.76
2024-08-01,F,F.,Guesthouse,10229.76
2024-09-01,F,F.,Guesthouse,3864.36
2024-10-01,F,F.,Guesthouse,7700.01
2024-11-01,F,F.,Resorts,584440.92
2024-11-01,F,F.,Guesthouse,4369.05
2024-12-01,F,F.,Resorts,643617.66
2024-12-01,F,F.,Guesthouse,736.32
2025-01-01,F,F.,Resorts,386922.00
2025-01-01,F,F.,Guesthouse,27146.04
2025-03-01,F,F.,Guesthouse,98441.93
2025-04-01,F,F.,Resorts,154967.04
2025-04-01,F,F.,Guesthouse,34945.32
2025-05-01,F,F.,Guesthouse,5345.28
2025-06-01,F,F.,Guesthouse,29141.52
2025-07-01,F,F.,Guesthouse,9959.76
2025-08-01,F,F.,Guesthouse,34259.73
2025-09-01,F,F.,Guesthouse,22268.76
2025-10-01,F,F.,Guesthouse,3627.32
2025-11-01,F,F.,Guesthouse,77495.54
2025-12-01,F,F.,Resorts,153700.00
2025-12-01,F,F.,Guesthouse,64123.64
2019-01-01,Dh,Dh.,Resorts,3481961.52
2019-01-01,Dh,Dh.,Guesthouse,3824.64
2019-02-01,Dh,Dh.,Resorts,3810602.04
2019-02-01,Dh,Dh.,Guesthouse,6906.78
2019-03-01,Dh,Dh.,Resorts,2878895.94
2019-03-01,Dh,Dh.,Guesthouse,9250.02
2019-04-01,Dh,Dh.,Resorts,4803914.82
2019-04-01,Dh,Dh.,Guesthouse,7639.86
